Month, Day, Time, Unit, Offset, Freq, Delay
May,13,16:12:38,phc2sys[216915]:,13,-44943,981
May,13,16:12:39,phc2sys[216915]:,46,-44906,1000
May,13,16:12:40,phc2sys[216915]:,31,-44907,982
May,13,16:12:41,phc2sys[216915]:,41,-44888,1000
May,13,16:12:42,phc2sys[216915]:,9,-44907,981
May,13,16:12:43,phc2sys[216915]:,-4,-44918,981
May,13,16:12:44,phc2sys[216915]:,30,-44885,981
May,13,16:12:45,phc2sys[216915]:,54,-44852,981
May,13,16:12:46,phc2sys[216915]:,-48,-44938,1000
May,13,16:12:47,phc2sys[216915]:,-30,-44934,982
May,13,16:12:48,phc2sys[216915]:,23,-44890,1000
May,13,16:12:49,phc2sys[216915]:,-29,-44935,1037
May,13,16:12:50,phc2sys[216915]:,6,-44909,981
May,13,16:12:51,phc2sys[216915]:,-48,-44961,1000
May,13,16:12:52,phc2sys[216915]:,-10,-44938,982
May,13,16:12:53,phc2sys[216915]:,17,-44914,981
May,13,16:12:54,phc2sys[216915]:,28,-44897,1000
May,13,16:12:55,phc2sys[216915]:,4,-44913,981
May,13,16:12:56,phc2sys[216915]:,19,-44897,981
May,13,16:12:57,phc2sys[216915]:,17,-44893,981
May,13,16:12:58,phc2sys[216915]:,-38,-44943,982
May,13,16:12:59,phc2sys[216915]:,11,-44905,1000
May,13,16:13:00,phc2sys[216915]:,13,-44900,1018
May,13,16:13:01,phc2sys[216915]:,4,-44905,981
May,13,16:13:02,phc2sys[216915]:,-21,-44929,1000
May,13,16:13:03,phc2sys[216915]:,-2,-44916,1000
May,13,16:13:04,phc2sys[216915]:,30,-44885,1000
May,13,16:13:05,phc2sys[216915]:,-36,-44942,981
May,13,16:13:06,phc2sys[216915]:,17,-44900,1037
May,13,16:13:07,phc2sys[216915]:,-3,-44915,1000
May,13,16:13:08,phc2sys[216915]:,-51,-44964,981
May,13,16:13:09,phc2sys[216915]:,27,-44901,981
May,13,16:13:10,phc2sys[216915]:,23,-44897,982
May,13,16:13:11,phc2sys[216915]:,-19,-44932,981
May,13,16:13:12,phc2sys[216915]:,-6,-44925,1037
May,13,16:13:13,phc2sys[216915]:,36,-44884,981
May,13,16:13:14,phc2sys[216915]:,23,-44887,981
